Gemeentenaam,distance,WeerStation
Gouda,100.11826788633816,VLISSINGEN
Gouda,79.57240905690558,VOLKEL
Gouda,105.92226246360484,WESTDORPE
's-Gravenhage,143.50300410466593,ARCEN
's-Gravenhage,78.40866189480178,BERKHOUT
's-Gravenhage,42.357788373347574,CABAUW
's-Gravenhage,105.98634092946993,DEELEN
's-Gravenhage,58.57012254307479,DE BILT
's-Gravenhage,101.05141955937331,DE KOOY
's-Gravenhage,193.27909006610193,EELDE
's-Gravenhage,99.42962130694048,EINDHOVEN
's-Gravenhage,69.41204825300188,GILZE-RIJEN
's-Gravenhage,60.65520919842975,HERWIJNEN
's-Gravenhage,170.90409265084972,HOOGEVEEN
's-Gravenhage,163.10019066449556,HOORN (TERSCHELLING)
's-Gravenhage,159.72889111540056,HUPSEL
's-Gravenhage,161.1896829905603,LEEUWARDEN
's-Gravenhage,92.50980362298519,LELYSTAD
's-Gravenhage,162.77457717387563,MAASTRICHT
's-Gravenhage,127.89265693706638,MARKNESSE
's-Gravenhage,228.91221230648924,NIEUW BEERTA
's-Gravenhage,13.909902114584371,ROTTERDAM
's-Gravenhage,42.4750356830966,SCHIPHOL
's-Gravenhage,117.39511777802332,STAVOREN
's-Gravenhage,176.93278567831516,TWENTHE
's-Gravenhage,11.458084225988388,VOORSCHOTEN
's-Gravenhage,85.60335227088049,VLISSINGEN
's-Gravenhage,105.11509858524497,VOLKEL
's-Gravenhage,98.57489792503877,WESTDORPE
Hardinxveld-Giessendam,99.70196299969977,ARCEN
Hardinxveld-Giessendam,90.79432976449067,BERKHOUT
Hardinxveld-Giessendam,16.094637372704835,CABAUW
Hardinxveld-Giessendam,74.04604274662474,DEELEN
Hardinxveld-Giessendam,37.13670610467519,DE BILT
Hardinxveld-Giessendam,122.1467838909875,DE KOOY
Hardinxveld-Giessendam,185.64672767072702,EELDE
Hardinxveld-Giessendam,55.44930216031411,EINDHOVEN
Hardinxveld-Giessendam,29.99375957126036,GILZE-RIJEN
Hardinxveld-Giessendam,19.989850683946468,HERWIJNEN
Hardinxveld-Giessendam,155.35100040175826,HOOGEVEEN
Hardinxveld-Giessendam,176.7675371384872,HOORN (TERSCHELLING)
Hardinxveld-Giessendam,126.38684494976859,HUPSEL
Hardinxveld-Giessendam,166.38745106707628,LEEUWARDEN
Hardinxveld-Giessendam,83.10842150205826,LELYSTAD
Hardinxveld-Giessendam,120.6195867276841,MAASTRICHT
Hardinxveld-Giessendam,119.74034881190028,MARKNESSE
Hardinxveld-Giessendam,217.3328429375261,NIEUW BEERTA
Hardinxveld-Giessendam,31.89329848428291,ROTTERDAM
Hardinxveld-Giessendam,54.35842307891641,SCHIPHOL
Hardinxveld-Giessendam,123.95359320979986,STAVOREN
Hardinxveld-Giessendam,147.80447250137678,TWENTHE
Hardinxveld-Giessendam,45.046122293645624,VOORSCHOTEN
Hardinxveld-Giessendam,97.60506407959002,VLISSINGEN
Hardinxveld-Giessendam,61.60201566039016,VOLKEL
Hardinxveld-Giessendam,96.62327500751061,WESTDORPE
Hellevoetsluis,147.70725802984177,ARCEN
Hellevoetsluis,106.02019064325715,BERKHOUT
Hellevoetsluis,56.1677470112311,CABAUW
Hellevoetsluis,121.75306127886897,DEELEN
Hellevoetsluis,77.21069373040152,DE BILT
Hellevoetsluis,128.36467020865604,DE KOOY
Hellevoetsluis,219.07505854149497,EELDE
Hellevoetsluis,96.41114622066767,EINDHOVEN
Hellevoetsluis,63.39132521959466,GILZE-RIJEN
Hellevoetsluis,69.63826859481408,HERWIJNEN
Hellevoetsluis,194.4940075068485,HOOGEVEEN
Hellevoetsluis,190.754575211027,HOORN (TERSCHELLING)
Hellevoetsluis,175.11779920371035,HUPSEL
Hellevoetsluis,188.6919945223249,LEEUWARDEN
Hellevoetsluis,116.80725892141653,LELYSTAD
Hellevoetsluis,153.99583827506387,MAASTRICHT
Hellevoetsluis,153.09913796493888,MARKNESSE
Hellevoetsluis,253.92848125002845,NIEUW BEERTA
Hellevoetsluis,25.12673928843029,ROTTERDAM
Hellevoetsluis,69.23035899825335,SCHIPHOL
Hellevoetsluis,144.84712190064982,STAVOREN
Hellevoetsluis,194.93028785132068,TWENTHE
Hellevoetsluis,38.985730212130065,VOORSCHOTEN
Hellevoetsluis,58.281836072684314,VLISSINGEN
Hellevoetsluis,110.44909252141093,VOLKEL
Hellevoetsluis,71.35938666594556,WESTDORPE
Hendrik-Ido-Ambacht,114.05294886551322,ARCEN
Hendrik-Ido-Ambacht,91.99913245505068,BERKHOUT
Hendrik-Ido-Ambacht,23.96897279954273,CABAUW
Hendrik-Ido-Ambacht,87.71899657061904,DEELEN
Hendrik-Ido-Ambacht,46.5940482220444,DE BILT
Hendrik-Ido-Ambacht,121.07929570005979,DE KOOY
Hendrik-Ido-Ambacht,194.2155113373831,EELDE
Hendrik-Ido-Ambacht,66.88175494401325,EINDHOVEN
Hendrik-Ido-Ambacht,36.828791621516345,GILZE-RIJEN
Hendrik-Ido-Ambacht,34.59667115200621,HERWIJNEN
Hendrik-Ido-Ambacht,165.85371967556247,HOOGEVEEN
Hendrik-Ido-Ambacht,178.7856041902509,HOORN (TERSCHELLING)
Hendrik-Ido-Ambacht,140.60510579003227,HUPSEL
Hendrik-Ido-Ambacht,171.04986248420104,LEEUWARDEN
Hendrik-Ido-Ambacht,90.94867178927521,LELYSTAD
Hendrik-Ido-Ambacht,130.08710851255157,MAASTRICHT
Hendrik-Ido-Ambacht,127.89964087177508,MARKNESSE
Hendrik-Ido-Ambacht,227.1054416016104,NIEUW BEERTA
Hendrik-Ido-Ambacht,18.972182250252814,ROTTERDAM
Hendrik-Ido-Ambacht,53.77450483161359,SCHIPHOL
Hendrik-Ido-Ambacht,127.72978860757446,STAVOREN
Hendrik-Ido-Ambacht,161.35872361068596,TWENTHE
Hendrik-Ido-Ambacht,36.08350516528242,VOORSCHOTEN
Hendrik-Ido-Ambacht,85.2054185457012,VLISSINGEN
Hendrik-Ido-Ambacht,76.1743758626253,VOLKEL
Hendrik-Ido-Ambacht,87.57692952322014,WESTDORPE
Stede Broec,149.09573814677523,ARCEN
Stede Broec,17.828509566742294,BERKHOUT
Stede Broec,83.52472625980705,CABAUW
Stede Broec,83.84160078613385,DEELEN
Stede Broec,66.57224957980034,DE BILT
Stede Broec,39.54108800008538,DE KOOY
Stede Broec,102.97503564549456,EELDE
Stede Broec,139.08253962545425,EINDHOVEN
Stede Broec,127.48002728465879,GILZE-RIJEN
Stede Broec,93.4745842552139,HERWIJNEN
Stede Broec,91.16939624035439,HOOGEVEEN
Stede Broec,77.68991511818753,HOORN (TERSCHELLING)
Stede Broec,119.86125062225739,HUPSEL
Stede Broec,68.37295243409379,LEEUWARDEN
Stede Broec,33.228778186883126,LELYSTAD
Stede Broec,202.7169901831443,MAASTRICHT
Stede Broec,44.66223074571363,MARKNESSE
Stede Broec,140.6322991167701,NIEUW BEERTA
Stede Broec,97.61820383937606,ROTTERDAM
Stede Broec,51.63227947729976,SCHIPHOL
Stede Broec,24.679859065677334,STAVOREN
Stede Broec,122.44384686087234,TWENTHE
Stede Broec,82.0183140753356,VOORSCHOTEN
Stede Broec,178.96378080125712,VLISSINGEN
Stede Broec,120.12804121623034,VOLKEL
Stede Broec,188.7524090518068,WESTDORPE
Hillegom,142.55649968200277,ARCEN
Hillegom,47.02159737846198,BERKHOUT
Hillegom,43.57376655561592,CABAUW
Hillegom,92.47161160954212,DEELEN
Hillegom,46.59571779136065,DE BILT
Hillegom,71.33652717736241,DE KOOY
Hillegom,163.7411080976326,EELDE
Hillegom,109.12341809547513,EINDHOVEN
Hillegom,85.12100985809765,GILZE-RIJEN
Hillegom,62.44043495378111,HERWIJNEN
Hillegom,144.341636975037,HOOGEVEEN
Hillegom,132.15421536486807,HOORN (TERSCHELLING)
Hillegom,144.32737855757608,HUPSEL
Hillegom,129.84561465492672,LEEUWARDEN
Hillegom,66.41248992236993,LELYSTAD
Hillegom,175.25325405204208,MAASTRICHT
Hillegom,99.55916738362642,MARKNESSE
Hillegom,200.1992028301021,NIEUW BEERTA
Hillegom,38.55849843360811,ROTTERDAM
Hillegom,14.475478118551933,SCHIPHOL
Hillegom,86.10542996514688,STAVOREN
Hillegom,157.70983283206147,TWENTHE
Hillegom,20.09000513329169,VOORSCHOTEN
Hillegom,116.96168886621007,VLISSINGEN
Hillegom,105.1718902893819,VOLKEL
Hillegom,129.26550831870367,WESTDORPE
Katwijk,143.84754788580815,ARCEN
Katwijk,62.723421407010854,BERKHOUT
Katwijk,41.68398464821434,CABAUW
Katwijk,99.70986670894602,DEELEN
Katwijk,52.071760738394694,DE BILT
Katwijk,85.47888694114415,DE KOOY
Katwijk,178.96076547547412,EELDE
Katwijk,104.81745209475766,EINDHOVEN
Katwijk,77.54016755477912,GILZE-RIJEN
Katwijk,61.20221581867037,HERWIJNEN
Katwijk,158.26031187679396,HOOGEVEEN
Katwijk,147.28331249265432,HOORN (TERSCHELLING)
Katwijk,152.85503123246974,HUPSEL
Katwijk,145.5710128749421,LEEUWARDEN
Katwijk,79.87580109640476,LELYSTAD
Katwijk,169.96291891160777,MAASTRICHT
Katwijk,114.21072823218499,MARKNESSE
Katwijk,215.10231581234612,NIEUW BEERTA
Katwijk,25.344977058670583,ROTTERDAM
Katwijk,28.230930419660837,SCHIPHOL
Katwijk,101.84356492759585,STAVOREN
Katwijk,168.16270729563678,TWENTHE
Katwijk,5.416380857705905,VOORSCHOTEN
Katwijk,101.26246964453647,VLISSINGEN
Katwijk,105.6484031567623,VOLKEL
Katwijk,114.2823354088254,WESTDORPE
Krimpen aan den IJssel,120.1715619849915,ARCEN
Krimpen aan den IJssel,85.06804959487536,BERKHOUT
Krimpen aan den IJssel,23.553555639655773,CABAUW
Krimpen aan den IJssel,89.18738242552007,DEELEN
Krimpen aan den IJssel,45.07801110975323,DE BILT
Krimpen aan den IJssel,113.23654893282637,DE KOOY
Krimpen aan den IJssel,190.59429724907622,EELDE
Krimpen aan den IJssel,74.93028104475873,EINDHOVEN
Krimpen aan den IJssel,45.604297707772346,GILZE-RIJEN
Krimpen aan den IJssel,38.51252209449315,HERWIJNEN
Krimpen aan den IJssel,163.7105721768106,HOOGEVEEN
Krimpen aan den IJssel,171.85636175142733,HOORN (TERSCHELLING)
Krimpen aan den IJssel,142.67636098931106,HUPSEL
Krimpen aan den IJssel,165.28046026137423,LEEUWARDEN
Krimpen aan den IJssel,87.36691244922804,LELYSTAD
Krimpen aan den IJssel,138.72140324972338,MAASTRICHT
Krimpen aan den IJssel,124.24075656014726,MARKNESSE
Krimpen aan den IJssel,224.26226720061683,NIEUW BEERTA
Krimpen aan den IJssel,11.321263814737385,ROTTERDAM
Krimpen aan den IJssel,46.608818900275665,SCHIPHOL
Krimpen aan den IJssel,121.68703279164987,STAVOREN
Krimpen aan den IJssel,162.31889917179498,TWENTHE
Krimpen aan den IJssel,27.188610618283043,VOORSCHOTEN
Krimpen aan den IJssel,86.94725338399589,VLISSINGEN
Krimpen aan den IJssel,81.94867332515544,VOLKEL
Krimpen aan den IJssel,92.15588086633288,WESTDORPE
Leerdam,88.8927400697547,ARCEN
Leerdam,83.34490012438289,BERKHOUT
Leerdam,13.50518772579555,CABAUW
Leerdam,57.016997727032205,DEELEN
Leerdam,23.454482965091128,DE BILT
Leerdam,116.47782119672034,DE KOOY
Leerdam,170.3976574026077,EELDE
Leerdam,53.68484929644037,EINDHOVEN
Leerdam,38.2967927313884,GILZE-RIJEN
Leerdam,6.078426241490251,HERWIJNEN
Leerdam,138.98014883403056,HOOGEVEEN
Leerdam,167.22413046747093,HOORN (TERSCHELLING)
Leerdam,109.75040631983764,HUPSEL
Leerdam,154.38164648082886,LEEUWARDEN
Leerdam,69.11323273194873,LELYSTAD
Leerdam,120.00693341282947,MAASTRICHT
Leerdam,105.06291559795513,MARKNESSE
Leerdam,201.27427488660933,NIEUW BEERTA
Leerdam,44.380264165551345,ROTTERDAM
Leerdam,50.9089781576487,SCHIPHOL
Leerdam,113.16325493112282,STAVOREN
Leerdam,130.75770781509488,TWENTHE
Leerdam,51.99923092543506,VOORSCHOTEN
Leerdam,114.73683511776626,VLISSINGEN
Leerdam,50.55401540055047,VOLKEL
Leerdam,113.02797936872533,WESTDORPE
Leiden,138.89835548557107,ARCEN
Leiden,63.87614396888862,BERKHOUT
Leiden,36.659304744140925,CABAUW
Leiden,95.76103809775582,DEELEN
Leiden,48.01494817072605,DE BILT
Leiden,88.2252355519899,DE KOOY
Leiden,178.42438975265253,EELDE
Leiden,99.70049653631806,EINDHOVEN
Leiden,72.63327024031003,GILZE-RIJEN
Leiden,56.155542100035404,HERWIJNEN
Leiden,156.6488167423318,HOOGEVEEN
Leiden,149.3170957990309,HOORN (TERSCHELLING)
Leiden,149.11747922488604,HUPSEL
Leiden,146.5096344638593,LEEUWARDEN
Leiden,78.19631048689159,LELYSTAD
Leiden,164.9077669109211,MAASTRICHT
Leiden,113.19800009216506,MARKNESSE
Leiden,214.20128301200276,NIEUW BEERTA
Leiden,21.741319762893074,ROTTERDAM
Leiden,27.561861485286755,SCHIPHOL
Leiden,102.67156717544187,STAVOREN
Leiden,164.97620158768822,TWENTHE
Leiden,3.672740900774641,VOORSCHOTEN
Leiden,100.3499215120476,VLISSINGEN
Leiden,100.65946872551115,VOLKEL
Leiden,112.10320768970583,WESTDORPE
Leiderdorp,135.9950059956932,ARCEN
Leiderdorp,61.870174606195725,BERKHOUT
Leiderdorp,33.926016027748595,CABAUW
Leiderdorp,92.25079550148938,DEELEN
Leiderdorp,44.520070342081105,DE BILT
Leiderdorp,87.24795824756893,DE KOOY
Leiderdorp,175.47962903914083,EELDE
Leiderdorp,97.72396867815297,EINDHOVEN
Leiderdorp,71.40007694588746,GILZE-RIJEN
Leiderdorp,53.461560185278756,HERWIJNEN
Leiderdorp,153.34248450404846,HOOGEVEEN
Leiderdorp,147.75798664486223,HOORN (TERSCHELLING)
Leiderdorp,145.57587431529817,HUPSEL
Leiderdorp,144.27865684062985,LEEUWARDEN
Leiderdorp,74.89786593758706,LELYSTAD
Leiderdorp,163.20559707128572,MAASTRICHT
Leiderdorp,110.09490833996394,MARKNESSE
Leiderdorp,211.11255123401037,NIEUW BEERTA
Leiderdorp,22.683863498564815,ROTTERDAM
Leiderdorp,24.805732338913252,SCHIPHOL
Leiderdorp,100.41170211815582,STAVOREN
Leiderdorp,161.40998384265265,TWENTHE
Leiderdorp,7.094386541077499,VOORSCHOTEN
Leiderdorp,102.77026455213174,VLISSINGEN
Leiderdorp,97.82645268629909,VOLKEL
Leiderdorp,113.758595807457,WESTDORPE
Lisse,141.14676334089833,ARCEN
Lisse,52.39079648228649,BERKHOUT
Lisse,40.68582735868974,CABAUW
Lisse,93.17142920328082,DEELEN
Lisse,46.345698183394425,DE BILT
Lisse,76.73389175374069,DE KOOY
Lisse,168.3785509616503,EELDE
Lisse,105.87701297852863,EINDHOVEN
Lisse,80.92213397657808,GILZE-RIJEN
Lisse,59.9466945864643,HERWIJNEN
Lisse,148.16028736513823,HOOGEVEEN
Lisse,137.64827014728402,HOORN (TERSCHELLING)
Lisse,145.63604798534064,HUPSEL
Lisse,135.1609596611277,LEEUWARDEN
Lisse,69.92590155425698,LELYSTAD
Lisse,171.8047850964155,MAASTRICHT
Lisse,103.79740163672854,MARKNESSE
Lisse,204.61587248435714,NIEUW BEERTA
Lisse,33.13243049595272,ROTTERDAM
Lisse,17.91553772534615,SCHIPHOL
Lisse,91.37849649760514,STAVOREN
Lisse,159.8507112022417,TWENTHE
Lisse,14.653352511152395,VOORSCHOTEN
Lisse,111.6313260779876,VLISSINGEN
Lisse,103.41754121989247,VOLKEL
Lisse,123.77170055902761,WESTDORPE
Maassluis,143.05368523173394,ARCEN
Maassluis,93.76559925179383,BERKHOUT
Maassluis,46.838213055364854,CABAUW
Maassluis,112.50229207850394,DEELEN
Maassluis,66.72179388204074,DE BILT
Maassluis,116.7667740809777,DE KOOY
Maassluis,206.92959078736706,EELDE
Maassluis,94.5737521484037,EINDHOVEN
Maassluis,62.48553677557349,GILZE-RIJEN
Maassluis,62.344390070269746,HERWIJNEN
Maassluis,182.8852652652672,HOOGEVEEN
Maassluis,178.79677508642095,HOORN (TERSCHELLING)
Maassluis,166.170928086902,HUPSEL
Maassluis,176.3868603749229,LEEUWARDEN
Maassluis,104.93988318667317,LELYSTAD
Maassluis,155.2007305576512,MAASTRICHT
Maassluis,141.0570542697442,MARKNESSE
Maassluis,241.9675113909439,NIEUW BEERTA
Maassluis,14.140054594551785,ROTTERDAM
Maassluis,56.90088075980848,SCHIPHOL
Maassluis,132.53465014055774,STAVOREN
Maassluis,185.0953242585058,TWENTHE
Maassluis,26.77623927857043,VOORSCHOTEN
Maassluis,70.61306695029948,VLISSINGEN
Maassluis,105.10973860608767,VOLKEL
Maassluis,82.84578039781414,WESTDORPE
Middelharnis,142.84918604294072,ARCEN
Middelharnis,115.02923067954092,BERKHOUT
Middelharnis,58.12430142540981,CABAUW
Middelharnis,122.42451888402262,DEELEN
Middelharnis,80.31358419002648,DE BILT
Middelharnis,138.85985546748182,DE KOOY
Middelharnis,225.38217323559996,EELDE
Middelharnis,89.46364383330692,EINDHOVEN
Middelharnis,56.2987073077226,GILZE-RIJEN
Middelharnis,68.63268204300223,HERWIJNEN
Middelharnis,199.09070488700215,HOOGEVEEN
Middelharnis,200.62292143396007,HOORN (TERSCHELLING)
Middelharnis,175.04897854987323,HUPSEL
Middelharnis,197.23855065055733,LEEUWARDEN
Middelharnis,122.3865437602116,LELYSTAD
Middelharnis,144.4329775084863,MAASTRICHT
Middelharnis,159.10994959812956,MARKNESSE
Middelharnis,259.466778548708,NIEUW BEERTA
Middelharnis,31.418114962008094,ROTTERDAM
Middelharnis,77.33251661541422,SCHIPHOL
Middelharnis,153.36952378630286,STAVOREN
Middelharnis,196.10031545270076,TWENTHE
Middelharnis,48.4983031031401,VOORSCHOTEN
Middelharnis,51.63558395262066,VLISSINGEN
Middelharnis,106.57800344904429,VOLKEL
Middelharnis,60.82814098202355,WESTDORPE
Bernisse,140.75832492410464,ARCEN
Bernisse,103.7562306815343,BERKHOUT
Bernisse,50.04209148125349,CABAUW
Bernisse,115.4148893397824,DEELEN
Bernisse,71.5386715350653,DE BILT
Bernisse,127.58685773897008,DE KOOY
Bernisse,214.9950182681169,EELDE
Bernisse,89.70003775689035,EINDHOVEN
Bernisse,56.77992895595022,GILZE-RIJEN
Bernisse,62.89737512163786,HERWIJNEN
Bernisse,189.54948886838866,HOOGEVEEN
Bernisse,189.29042012488478,HOORN (TERSCHELLING)
Bernisse,168.64249560785024,HUPSEL
Bernisse,186.07267119509652,LEEUWARDEN
Bernisse,112.28412423901902,LELYSTAD
Bernisse,148.02727841771454,MAASTRICHT
Bernisse,148.83078324725963,MARKNESSE
Bernisse,249.44923828415818,NIEUW BEERTA
Bernisse,20.633222061618127,ROTTERDAM
Bernisse,66.21270592243168,SCHIPHOL
Bernisse,142.1992417912812,STAVOREN
Bernisse,188.76378725233732,TWENTHE
Bernisse,37.167005144136375,VOORSCHOTEN
Bernisse,61.8810122971557,VLISSINGEN
Bernisse,103.4963391203482,VOLKEL
Bernisse,72.15487624010767,WESTDORPE
Nieuwkoop,123.00744334548412,ARCEN
Nieuwkoop,54.69508988937695,BERKHOUT
Nieuwkoop,24.279296261217574,CABAUW
Nieuwkoop,76.06549256105633,DEELEN
Nieuwkoop,28.571673034065224,DE BILT
Nieuwkoop,84.55595407190671,DE KOOY
Nieuwkoop,162.16856702587785,EELDE
Nieuwkoop,89.86126276670115,EINDHOVEN
Nieuwkoop,67.87845722041182,GILZE-RIJEN
Nieuwkoop,42.69191606621808,HERWIJNEN
Nieuwkoop,138.20048400542774,HOOGEVEEN
Nieuwkoop,141.48861272959698,HOORN (TERSCHELLING)
Nieuwkoop,129.19429046652246,HUPSEL
Nieuwkoop,134.69844954694346,LEEUWARDEN
Nieuwkoop,60.02548187449306,LELYSTAD
Nieuwkoop,156.14723195268041,MAASTRICHT
Nieuwkoop,96.14540247144146,MARKNESSE
Nieuwkoop,197.01952682375335,NIEUW BEERTA
Nieuwkoop,32.25496827197999,ROTTERDAM
Nieuwkoop,16.696564835269058,SCHIPHOL
Nieuwkoop,91.04335459544879,STAVOREN
Nieuwkoop,144.89643843690314,TWENTHE
Nieuwkoop,23.51177208047811,VOORSCHOTEN
Nieuwkoop,114.76221296768782,VLISSINGEN
Nieuwkoop,85.42882992610676,VOLKEL
Nieuwkoop,122.49295849271891,WESTDORPE
Nieuw-Lekkerland,114.38850059292275,ARCEN
Nieuw-Lekkerland,86.99196322629219,BERKHOUT
Nieuw-Lekkerland,20.213269711672055,CABAUW
Nieuw-Lekkerland,85.1217100279422,DEELEN
Nieuw-Lekkerland,42.61213608401416,DE BILT
Nieuw-Lekkerland,116.18478806845354,DE KOOY
Nieuw-Lekkerland,189.70466152387965,EELDE
Nieuw-Lekkerland,69.0677524831089,EINDHOVEN
Nieuw-Lekkerland,40.24844933085174,GILZE-RIJEN
Nieuw-Lekkerland,33.25187144300396,HERWIJNEN
Nieuw-Lekkerland,161.78912272752606,HOOGEVEEN
Nieuw-Lekkerland,173.7758335941586,HOORN (TERSCHELLING)
Nieuw-Lekkerland,138.35733924788033,HUPSEL
Nieuw-Lekkerland,166.10427113900744,LEEUWARDEN
Nieuw-Lekkerland,86.40941697099568,LELYSTAD
Nieuw-Lekkerland,133.1185397775442,MAASTRICHT
Nieuw-Lekkerland,123.36116104974117,MARKNESSE
Nieuw-Lekkerland,222.82575769321318,NIEUW BEERTA
Nieuw-Lekkerland,17.214306186605832,ROTTERDAM
Nieuw-Lekkerland,48.792085904685074,SCHIPHOL
Nieuw-Lekkerland,122.75161858782144,STAVOREN
Nieuw-Lekkerland,158.56339536086378,TWENTHE
Nieuw-Lekkerland,32.3846343420821,VOORSCHOTEN
Nieuw-Lekkerland,88.97291955509908,VLISSINGEN
Nieuw-Lekkerland,76.22575581154715,VOLKEL
Nieuw-Lekkerland,92.23589898981372,WESTDORPE
Noordwijk,145.74898090362348,ARCEN
Noordwijk,56.12373222555851,BERKHOUT
Noordwijk,44.40525536906301,CABAUW
Noordwijk,98.82310162860045,DEELEN
Noordwijk,51.74642649716295,DE BILT
Noordwijk,78.46137232791635,DE KOOY
Noordwijk,173.35434161640816,EELDE
Noordwijk,108.89754993169058,EINDHOVEN
Noordwijk,82.7354150809991,GILZE-RIJEN
Noordwijk,63.8776461650552,HERWIJNEN
Noordwijk,153.71589876721768,HOOGEVEEN
Noordwijk,140.31963328378663,HOORN (TERSCHELLING)
Noordwijk,151.4171099650717,HUPSEL
Noordwijk,138.99342285355849,LEEUWARDEN
Noordwijk,75.58966727167599,LELYSTAD
Noordwijk,174.50045609192773,MAASTRICHT
Noordwijk,109.10753759222484,MARKNESSE
Noordwijk,209.79631989289598,NIEUW BEERTA
Noordwijk,32.05175983972619,ROTTERDAM
Noordwijk,23.507698681465435,SCHIPHOL
Noordwijk,95.35373899550014,STAVOREN
Noordwijk,165.72550300807555,TWENTHE
Noordwijk,12.252919370138128,VOORSCHOTEN
Noordwijk,107.96652412624505,VLISSINGEN
Noordwijk,107.81808529225644,VOLKEL
Noordwijk,121.29174171712535,WESTDORPE
Noordwijkerhout,144.85461159850175,ARCEN
Noordwijkerhout,52.74602023192839,BERKHOUT
Noordwijkerhout,44.19827387426906,CABAUW
Noordwijkerhout,96.73752355322989,DEELEN
Noordwijkerhout,50.0293045429326,DE BILT
Noordwijkerhout,75.63191213714268,DE KOOY
Noordwijkerhout,169.9147086832018,EELDE
Noordwijkerhout,109.21296806786386,EINDHOVEN
Noordwijkerhout,83.79197861219647,GILZE-RIJEN
Noordwijkerhout,63.527064636092014,HERWIJNEN
Noordwijkerhout,150.43444010587237,HOOGEVEEN
Noordwijkerhout,137.2055603302842,HOORN (TERSCHELLING)
Noordwijkerhout,149.07290476700385,HUPSEL
Noordwijkerhout,135.61497771944065,LEEUWARDEN
Noordwijkerhout,72.3934305896293,LELYSTAD
Noordwijkerhout,175.0404688315857,MAASTRICHT
Noordwijkerhout,105.73126163389071,MARKNESSE
Noordwijkerhout,206.38480164146293,NIEUW BEERTA
Noordwijkerhout,34.460809272428634,ROTTERDAM
Noordwijkerhout,20.322999290761494,SCHIPHOL
Noordwijkerhout,91.95016552716417,STAVOREN
Noordwijkerhout,163.0222703325338,TWENTHE
Noordwijkerhout,15.01904042795154,VOORSCHOTEN
Noordwijkerhout,111.28927780331311,VLISSINGEN
Noordwijkerhout,107.09835453396504,VOLKEL
Noordwijkerhout,124.30308518573939,WESTDORPE
Oegstgeest,141.22360211596913,ARCEN
Oegstgeest,61.70557306264476,BERKHOUT
Oegstgeest,39.13965338429875,CABAUW
Oegstgeest,96.9548947932241,DEELEN
Oegstgeest,49.30753896742802,DE BILT
Oegstgeest,85.399899287221,DE KOOY
Oegstgeest,177.1843613598657,EELDE
Oegstgeest,102.64962862791147,EINDHOVEN
Oegstgeest,75.7905693433079,GILZE-RIJEN
Oegstgeest,58.67214107207096,HERWIJNEN
Oegstgeest,156.0698122725562,HOOGEVEEN
Oegstgeest,146.77865370881426,HOORN (TERSCHELLING)
Oegstgeest,150.12373256127373,HUPSEL
Oegstgeest,144.47119692977745,LEEUWARDEN
Oegstgeest,77.64516859361709,LELYSTAD
Oegstgeest,167.9609943524883,MAASTRICHT
Oegstgeest,112.23303969493165,MARKNESSE
Oegstgeest,213.18078057198318,NIEUW BEERTA
Oegstgeest,24.753459291573563,ROTTERDAM
Oegstgeest,26.305135432165095,SCHIPHOL
Oegstgeest,100.67868108264324,STAVOREN
Oegstgeest,165.52541213117973,TWENTHE
Oegstgeest,5.364826753562608,VOORSCHOTEN
Oegstgeest,102.32198673952593,VLISSINGEN
Oegstgeest,103.05529529094126,VOLKEL
Oegstgeest,114.66079839306079,WESTDORPE
Oostflakkee,133.71029866399374,ARCEN
Oostflakkee,115.33156970141262,BERKHOUT
Oostflakkee,53.117330350738484,CABAUW
Oostflakkee,115.85001788783248,DEELEN
Oostflakkee,75.70395545195692,DE BILT
Oostflakkee,140.9525351177,DE KOOY
Oostflakkee,222.5921333174534,EELDE
Oostflakkee,79.91828490191573,EINDHOVEN
Oostflakkee,46.78490142556462,GILZE-RIJEN
Oostflakkee,61.51046230589431,HERWIJNEN
Oostflakkee,194.93826097980866,HOOGEVEEN
Oostflakkee,201.66835454506435,HOORN (TERSCHELLING)
Oostflakkee,167.8899613834345,HUPSEL
Oostflakkee,196.70484144511826,LEEUWARDEN
Oostflakkee,119.31566180098459,LELYSTAD
Oostflakkee,135.00073244629712,MAASTRICHT
Oostflakkee,156.23120759959772,MARKNESSE
Oostflakkee,255.96481098333274,NIEUW BEERTA
Oostflakkee,31.322278393679948,ROTTERDAM
Oostflakkee,77.04248600498421,SCHIPHOL
Oostflakkee,152.93838938136108,STAVOREN
Oostflakkee,189.60884343234218,TWENTHE
Oostflakkee,50.37900873451516,VOORSCHOTEN
Oostflakkee,56.09003845034858,VLISSINGEN
Oostflakkee,97.83271412604604,VOLKEL
Oostflakkee,60.419878975733894,WESTDORPE
Oud-Beijerland,128.01203180055086,ARCEN
Oud-Beijerland,100.04360686799366,BERKHOUT
Oud-Beijerland,39.06421890768167,CABAUW
Oud-Beijerland,103.6396737453573,DEELEN
Oud-Beijerland,61.31661617309648,DE BILT
Oud-Beijerland,126.45476648115927,DE KOOY
Oud-Beijerland,207.30746440951282,EELDE
Oud-Beijerland,77.6852072902736,EINDHOVEN
Oud-Beijerland,45.17850065838442,GILZE-RIJEN
Oud-Beijerland,50.43040347796705,HERWIJNEN
Oud-Beijerland,180.28639471890503,HOOGEVEEN
Oud-Beijerland,186.5617145769694,HOORN (TERSCHELLING)
